Fecha,Hora,Categoría,Ubicación,Género,Código Cliente,Cliente Recurrente,Proveedor,Nombre del producto,Marca,Precio unitario,Cantidad_vendida,Ingresos,CompraAlta,Categoría_num,Ubicación_num,Género_num
2021-03-07,12:00:32.408102,Camisetas,Tienda B,Femenino,1012,1,Proveedor D,Camiseta Deportiva,Dri-FIT,20,3,60,1,2,2,0
2021-03-07,22:58:03.870967,Abrigos,Online,Masculino,1011,1,Proveedor D,Sudadera con Capucha,Champion,35,3,105,1,0,0,1
2021-03-08,09:55:35.333833,Pantalones,Tienda A,Femenino,1047,1,Proveedor B,Jeans Slim,Levis,40,3,120,1,3,1,0
2021-03-08,20:53:06.796699,Pantalones,Online,Femenino,1011,1,Proveedor A,Pantalón Chino,Dockers,35,3,105,1,3,0,0
2021-03-09,07:50:38.259564,Zapatos,Tienda B,No especificado,1097,1,Proveedor B,Zapatos Formales,Park Avenue,70,3,210,1,4,2,2
2021-03-09,18:48:09.722430,Accesorios,Tienda C,Masculino,1080,1,Proveedor A,Bufanda,Check,12,3,36,1,1,3,1
2021-03-10,05:45:41.185296,Pantalones,Tienda A,No especificado,1058,1,Proveedor C,Pantalón Deportivo,Adidas,30,3,90,1,3,1,2
2021-03-10,16:43:12.648162,Accesorios,Tienda A,No especificado,1037,1,Proveedor D,Bufanda,Check,12,3,36,1,1,1,2
2021-03-11,03:40:44.111027,Camisetas,Online,Masculino,1042,1,Proveedor A,Camiseta Básica,Hanes,15,3,45,1,2,0,1
2021-03-11,14:38:15.573893,Camisetas,Tienda B,No especificado,1088,1,Proveedor B,Camiseta Básica,Gildan,15,3,45,1,2,2,2
2021-03-12,01:35:47.036759,Camisetas,Tienda C,Masculino,1077,1,Proveedor A,Camiseta Básica,Ultra Cotton,15,3,45,1,2,3,1
2021-03-12,12:33:18.499624,Pantalones,Tienda C,Femenino,1098,1,Proveedor C,Jeans Slim,Slim Fit,40,3,120,1,3,3,0
2021-03-12,23:30:49.962490,Camisetas,Online,Masculino,1080,1,Proveedor D,Camiseta Casual,Uniqlo,25,3,75,1,2,0,1
2021-03-13,10:28:21.425356,Zapatos,Tienda C,Femenino,1026,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,3,150,1,4,3,0
2021-03-13,21:25:52.888222,Accesorios,Tienda A,No especificado,1069,1,Proveedor D,Cinturón,Grant,15,3,45,1,1,1,2
2021-03-14,08:23:24.351087,Pantalones,Online,Femenino,1098,1,Proveedor C,Pantalón Deportivo,Adidas,30,3,90,1,3,0,0
2021-03-14,19:20:55.813953,Pantalones,Online,Masculino,1029,1,Proveedor C,Pantalón Deportivo,Adidas,30,3,90,1,3,0,1
2021-03-15,06:18:27.276819,Accesorios,Tienda A,No especificado,1099,1,Proveedor C,Bufanda,Check,12,3,36,1,1,1,2
2021-03-15,17:15:58.739684,Camisetas,Tienda A,No especificado,1085,1,Proveedor A,Camiseta Deportiva,Dri-FIT,20,3,60,1,2,1,2
2021-03-16,04:13:30.202550,Abrigos,Tienda A,No especificado,1046,1,Proveedor A,Chaqueta Ligera,Ascender,45,3,135,1,0,1,2
2021-03-16,15:11:01.665416,Pantalones,Tienda B,No especificado,1063,1,Proveedor C,Jeans Slim,Levis,40,3,120,1,3,2,2
2021-03-17,02:08:33.128282,Zapatos,Tienda C,Femenino,1065,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,3,150,1,4,3,0
2021-03-17,13:06:04.591147,Zapatos,Tienda A,Femenino,1028,1,Proveedor B,Zapatos Formales,Park Avenue,70,3,210,1,4,1,0
2021-03-18,00:03:36.054013,Camisetas,Online,No especificado,1026,1,Proveedor C,Camiseta Deportiva,Dri-FIT,20,3,60,1,2,0,2
2021-03-18,11:01:07.516879,Camisetas,Online,Femenino,1092,1,Proveedor D,Camiseta Casual,Uniqlo,25,3,75,1,2,0,0
2021-03-18,21:58:38.979744,Camisetas,Online,Masculino,1066,1,Proveedor D,Camiseta Deportiva,Dri-FIT,20,3,60,1,2,0,1
2021-03-19,08:56:10.442610,Camisetas,Tienda B,No especificado,1026,1,Proveedor A,Camiseta Casual,Uniqlo,25,3,75,1,2,2,2
2021-03-19,19:53:41.905476,Camisetas,Online,No especificado,1091,1,Proveedor B,Camiseta Básica,Hanes,15,3,45,1,2,0,2
2021-03-20,06:51:13.368342,Zapatos,Tienda C,Femenino,1038,1,Proveedor C,Botas de Invierno,Timberland,80,3,240,1,4,3,0
2021-03-20,17:48:44.831207,Pantalones,Tienda B,Masculino,1047,1,Proveedor D,Pantalón Chino,Dockers,35,3,105,1,3,2,1
2021-03-21,04:46:16.294073,Pantalones,Tienda B,Masculino,1030,1,Proveedor B,Pantalón Chino,Dockers,35,3,105,1,3,2,1
2021-03-21,15:43:47.756939,Zapatos,Online,Femenino,1048,1,Proveedor C,Botas de Invierno,Timberland,80,3,240,1,4,0,0
2021-03-22,02:41:19.219804,Abrigos,Online,Masculino,1014,1,Proveedor A,Chaqueta Ligera,Ascender,45,3,135,1,0,0,1
2021-03-22,13:38:50.682670,Camisetas,Online,Femenino,1029,1,Proveedor C,Camiseta Casual,Uniqlo,25,3,75,1,2,0,0
2021-03-23,00:36:22.145536,Zapatos,Tienda C,Masculino,1039,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,3,150,1,4,3,1
2021-03-23,11:33:53.608402,Abrigos,Tienda B,No especificado,1051,1,Proveedor C,Sudadera con Capucha,Club Hoodie,35,3,105,1,0,2,2
2021-03-23,22:31:25.071267,Accesorios,Tienda A,Masculino,1032,1,Proveedor A,Gorra,New Era,10,3,30,1,1,1,1
2021-03-24,09:28:56.534133,Zapatos,Tienda B,Femenino,1098,1,Proveedor C,Botas de Invierno,Timberland,80,3,240,1,4,2,0
2021-03-24,20:26:27.996999,Zapatos,Online,Masculino,1007,1,Proveedor A,Zapatos Formales,Allen Edmonds,70,3,210,1,4,0,1
2021-03-25,07:23:59.459864,Camisetas,Tienda A,Femenino,1069,1,Proveedor C,Camiseta Deportiva,Dri-FIT,20,3,60,1,2,1,0
2021-03-25,18:21:30.922730,Pantalones,Online,Masculino,1086,1,Proveedor D,Pantalón Chino,Dockers,35,3,105,1,3,0,1
2021-03-26,05:19:02.385596,Zapatos,Tienda C,No especificado,1007,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,3,150,1,4,3,2
2021-03-26,16:16:33.848462,Accesorios,Tienda B,Masculino,1019,1,Proveedor A,Cinturón,Grant,15,3,45,1,1,2,1
2021-03-27,03:14:05.311327,Pantalones,Tienda A,Femenino,1054,1,Proveedor B,Jeans Slim,Slim Fit,40,3,120,1,3,1,0
2021-03-27,14:11:36.774193,Camisetas,Tienda C,No especificado,1006,1,Proveedor D,Camiseta Básica,Hanes,15,3,45,1,2,3,2
2021-03-28,01:09:08.237059,Accesorios,Tienda A,Masculino,1001,1,Proveedor B,Gorra,New Era,10,3,30,1,1,1,1
2021-03-28,12:06:39.699924,Abrigos,Online,No especificado,1025,1,Proveedor B,Abrigo Largo,Canada Goose,100,3,300,1,0,0,2
2021-03-28,23:04:11.162790,Pantalones,Tienda B,Masculino,1096,1,Proveedor A,Pantalón Chino,Dockers,35,3,105,1,3,2,1
2021-03-29,10:01:42.625656,Pantalones,Tienda B,Femenino,1080,1,Proveedor D,Pantalón Deportivo,Adidas,30,3,90,1,3,2,0
2021-03-29,20:59:14.088522,Accesorios,Online,Femenino,1002,1,Proveedor D,Gorra,New Era,10,3,30,1,1,0,0
2021-03-30,07:56:45.551387,Camisetas,Tienda B,No especificado,1054,1,Proveedor D,Camiseta Básica,Ultra Cotton,15,3,45,1,2,2,2
2021-03-30,18:54:17.014253,Camisetas,Tienda B,No especificado,1038,1,Proveedor D,Camiseta Deportiva,Nike,20,3,60,1,2,2,2
2021-03-31,05:51:48.477119,Abrigos,Tienda A,No especificado,1058,1,Proveedor C,Abrigo Largo,Canada Goose,100,3,300,1,0,1,2
2021-03-31,16:49:19.939985,Accesorios,Online,Femenino,1084,1,Proveedor B,Gorra,New Era,10,3,30,1,1,0,0
2021-04-01,03:46:51.402850,Pantalones,Online,Masculino,1017,1,Proveedor C,Pantalón Deportivo,Adidas,30,3,90,1,3,0,1
2021-04-01,14:44:22.865716,Camisetas,Tienda C,Femenino,1088,1,Proveedor B,Camiseta Casual,Uniqlo,25,3,75,1,2,3,0
2021-04-02,01:41:54.328582,Abrigos,Tienda A,Femenino,1006,1,Proveedor C,Chaqueta Ligera,Ascender,45,3,135,1,0,1,0
2021-04-02,12:39:25.791447,Accesorios,Tienda C,Femenino,1091,1,Proveedor B,Cinturón,Grant,15,3,45,1,1,3,0
2021-04-02,23:36:57.254313,Camisetas,Online,Masculino,1085,1,Proveedor C,Camiseta Básica,Ultra Cotton,15,3,45,1,2,0,1
2021-04-03,10:34:28.717179,Abrigos,Tienda C,Femenino,1000,1,Proveedor C,Chaqueta Ligera,Ascender,45,3,135,1,0,3,0
2021-04-03,21:32:00.180045,Zapatos,Online,No especificado,1088,1,Proveedor A,Zapatillas Deportivas,Ultraboost,50,3,150,1,4,0,2
2021-04-04,08:29:31.642910,Camisetas,Tienda C,Femenino,1000,1,Proveedor A,Camiseta Deportiva,Dri-FIT,20,3,60,1,2,3,0
2021-04-04,19:27:03.105776,Accesorios,Tienda C,Masculino,1019,1,Proveedor C,Cinturón,Grant,15,3,45,1,1,3,1
2021-04-05,06:24:34.568642,Pantalones,Tienda B,No especificado,1080,1,Proveedor C,Pantalón Deportivo,Adidas,30,3,90,1,3,2,2
2021-04-05,17:22:06.031507,Zapatos,Tienda A,Masculino,1041,1,Proveedor A,Zapatos Formales,Park Avenue,70,3,210,1,4,1,1
2021-04-06,04:19:37.494373,Zapatos,Tienda A,Femenino,1011,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,3,150,1,4,1,0
2021-04-06,15:17:08.957239,Camisetas,Tienda C,Masculino,1093,1,Proveedor A,Camiseta Básica,Gildan,15,3,45,1,2,3,1
2021-04-07,02:14:40.420105,Accesorios,Tienda A,No especificado,1000,1,Proveedor D,Bufanda,Check,12,3,36,1,1,1,2
2021-04-07,13:12:11.882970,Camisetas,Online,No especificado,1027,1,Proveedor B,Camiseta Casual,Uniqlo,25,3,75,1,2,0,2
2021-04-08,00:09:43.345836,Zapatos,Tienda B,No especificado,1043,1,Proveedor C,Zapatillas Deportivas,Ultraboost,50,3,150,1,4,2,2
2021-04-08,11:07:14.808702,Pantalones,Online,Femenino,1099,1,Proveedor C,Pantalón Chino,Dockers,35,3,105,1,3,0,0
2021-04-08,22:04:46.271567,Camisetas,Tienda C,Masculino,1090,1,Proveedor D,Camiseta Básica,Gildan,15,3,45,1,2,3,1
2021-04-09,09:02:17.734433,Pantalones,Tienda B,No especificado,1021,1,Proveedor B,Jeans Slim,Slim Fit,40,3,120,1,3,2,2
2021-04-09,19:59:49.197299,Abrigos,Tienda B,No especificado,1052,1,Proveedor D,Sudadera con Capucha,Club Hoodie,35,3,105,1,0,2,2
2021-04-10,06:57:20.660165,Accesorios,Tienda A,No especificado,1011,1,Proveedor A,Gorra,New Era,10,3,30,1,1,1,2
2021-04-10,17:54:52.123030,Abrigos,Tienda A,Masculino,1006,1,Proveedor C,Abrigo Largo,Canada Goose,100,3,300,1,0,1,1
2021-04-11,04:52:23.585896,Camisetas,Tienda B,Masculino,1076,1,Proveedor B,Camiseta Deportiva,Dri-FIT,20,3,60,1,2,2,1
2021-04-11,15:49:55.048762,Pantalones,Tienda A,Femenino,1012,1,Proveedor C,Pantalón Deportivo,Adidas,30,3,90,1,3,1,0
2021-04-12,02:47:26.511627,Abrigos,Tienda B,Masculino,1013,1,Proveedor B,Abrigo Largo,Canada Goose,100,3,300,1,0,2,1
2021-04-12,13:44:57.974493,Accesorios,Tienda B,Masculino,1051,1,Proveedor D,Bufanda,Check,12,3,36,1,1,2,1
2021-04-13,00:42:29.437359,Pantalones,Online,Femenino,1092,1,Proveedor D,Jeans Slim,Levis,40,3,120,1,3,0,0
2021-04-13,11:40:00.900225,Accesorios,Tienda B,Femenino,1043,1,Proveedor D,Cinturón,Grant,15,3,45,1,1,2,0
2021-04-13,22:37:32.363090,Abrigos,Tienda C,Femenino,1083,1,Proveedor B,Sudadera con Capucha,Club Hoodie,35,3,105,1,0,3,0
2021-04-14,09:35:03.825956,Zapatos,Online,Femenino,1046,1,Proveedor C,Zapatos Formales,Allen Edmonds,70,3,210,1,4,0,0
2021-04-14,20:32:35.288822,Camisetas,Tienda C,No especificado,1075,1,Proveedor D,Camiseta Básica,Ultra Cotton,15,3,45,1,2,3,2
2021-04-15,07:30:06.751687,Zapatos,Tienda B,Masculino,1038,1,Proveedor D,Botas de Invierno,Timberland,80,3,240,1,4,2,1
2021-04-15,18:27:38.214553,Accesorios,Tienda A,Masculino,1006,1,Proveedor B,Gorra,New Era,10,3,30,1,1,1,1
2021-04-16,05:25:09.677419,Abrigos,Online,No especificado,1017,1,Proveedor B,Abrigo Largo,Canada Goose,100,3,300,1,0,0,2
2021-04-16,16:22:41.140285,Accesorios,Tienda B,No especificado,1037,1,Proveedor B,Bufanda,Check,12,3,36,1,1,2,2
2021-04-17,03:20:12.603150,Camisetas,Tienda C,Femenino,1018,1,Proveedor B,Camiseta Básica,Hanes,15,3,45,1,2,3,0
2021-04-17,14:17:44.066016,Zapatos,Tienda B,No especificado,1046,1,Proveedor D,Zapatos Formales,Park Avenue,70,3,210,1,4,2,2
2021-04-18,01:15:15.528882,Pantalones,Online,Femenino,1075,1,Proveedor C,Pantalón Deportivo,Adidas,30,3,90,1,3,0,0
2021-04-18,12:12:46.991747,Accesorios,Tienda C,No especificado,1041,1,Proveedor D,Bufanda,Check,12,3,36,1,1,3,2
2021-04-18,23:10:18.454613,Abrigos,Tienda B,No especificado,1066,1,Proveedor D,Abrigo Largo,Langford Parka,100,3,300,1,0,2,2
2021-04-19,10:07:49.917479,Abrigos,Tienda B,Masculino,1008,1,Proveedor D,Abrigo Largo,Canada Goose,100,3,300,1,0,2,1
2021-04-19,21:05:21.380345,Pantalones,Tienda A,No especificado,1019,1,Proveedor D,Pantalón Deportivo,Adidas,30,3,90,1,3,1,2
2021-04-20,08:02:52.843210,Accesorios,Tienda B,Femenino,1073,1,Proveedor A,Bufanda,Check,12,3,36,1,1,2,0
2021-04-20,19:00:24.306076,Pantalones,Online,No especificado,1040,1,Proveedor D,Pantalón Chino,Dockers,35,3,105,1,3,0,2
2021-04-21,05:57:55.768942,Accesorios,Tienda B,Femenino,1000,1,Proveedor C,Bufanda,Check,12,3,36,1,1,2,0
2021-04-21,16:55:27.231807,Pantalones,Tienda B,No especificado,1034,1,Proveedor C,Pantalón Chino,Dockers,35,3,105,1,3,2,2
2021-04-22,03:52:58.694673,Abrigos,Tienda A,Masculino,1056,1,Proveedor B,Chaqueta Ligera,Ascender,45,3,135,1,0,1,1
2021-04-22,14:50:30.157539,Pantalones,Online,Masculino,1030,1,Proveedor B,Pantalón Deportivo,Adidas,30,3,90,1,3,0,1
2021-04-23,01:48:01.620405,Accesorios,Tienda A,No especificado,1063,1,Proveedor D,Gorra,New Era,10,3,30,1,1,1,2
2021-04-23,12:45:33.083270,Accesorios,Online,Masculino,1060,1,Proveedor B,Bufanda,Check,12,3,36,1,1,0,1
2021-04-23,23:43:04.546136,Accesorios,Tienda C,Masculino,1005,1,Proveedor C,Gorra,New Era,10,3,30,1,1,3,1
2021-04-24,10:40:36.009002,Abrigos,Tienda C,No especificado,1010,1,Proveedor C,Abrigo Largo,Canada Goose,100,3,300,1,0,3,2
2021-04-24,21:38:07.471867,Camisetas,Tienda B,No especificado,1061,1,Proveedor B,Camiseta Casual,Uniqlo,25,3,75,1,2,2,2
2021-04-25,08:35:38.934733,Pantalones,Tienda C,Masculino,1021,1,Proveedor A,Pantalón Deportivo,Adidas,30,3,90,1,3,3,1
2021-04-25,19:33:10.397599,Pantalones,Tienda B,Femenino,1064,1,Proveedor D,Pantalón Chino,Dockers,35,3,105,1,3,2,0
2021-04-26,06:30:41.860465,Abrigos,Tienda C,Femenino,1006,1,Proveedor C,Sudadera con Capucha,Champion,35,3,105,1,0,3,0
2021-04-26,17:28:13.323330,Pantalones,Tienda B,No especificado,1024,1,Proveedor A,Pantalón Chino,Dockers,35,3,105,1,3,2,2
2021-04-27,04:25:44.786196,Camisetas,Tienda A,Femenino,1017,1,Proveedor C,Camiseta Casual,Uniqlo,25,3,75,1,2,1,0
2021-04-27,15:23:16.249062,Zapatos,Tienda B,Masculino,1075,1,Proveedor B,Botas de Invierno,Timberland,80,3,240,1,4,2,1
2021-04-28,02:20:47.711927,Camisetas,Tienda B,Masculino,1025,1,Proveedor C,Camiseta Básica,Hanes,15,3,45,1,2,2,1
2021-04-28,13:18:19.174793,Abrigos,Online,Masculino,1083,1,Proveedor A,Abrigo Largo,Canada Goose,100,3,300,1,0,0,1
2021-04-29,00:15:50.637659,Accesorios,Online,Femenino,1056,1,Proveedor D,Cinturón,Grant,15,3,45,1,1,0,0
2021-04-29,11:13:22.100525,Accesorios,Tienda A,Masculino,1081,1,Proveedor A,Cinturón,Grant,15,3,45,1,1,1,1
2021-04-29,22:10:53.563390,Accesorios,Tienda B,Masculino,1056,1,Proveedor C,Gorra,New Era,10,3,30,1,1,2,1
2021-04-30,09:08:25.026256,Abrigos,Online,No especificado,1086,1,Proveedor D,Abrigo Largo,Canada Goose,100,3,300,1,0,0,2
2021-04-30,20:05:56.489122,Camisetas,Online,Femenino,1061,1,Proveedor D,Camiseta Casual,Uniqlo,25,3,75,1,2,0,0
2021-05-01,07:03:27.951988,Abrigos,Tienda C,Femenino,1034,1,Proveedor C,Chaqueta Ligera,Ascender,45,3,135,1,0,3,0
2021-05-01,18:00:59.414853,Zapatos,Online,No especificado,1096,1,Proveedor A,Botas de Invierno,Timberland,80,3,240,1,4,0,2
2021-05-02,04:58:30.877719,Zapatos,Online,Masculino,1074,1,Proveedor B,Zapatos Formales,Allen Edmonds,70,3,210,1,4,0,1
2021-05-02,15:56:02.340585,Accesorios,Tienda A,No especificado,1079,1,Proveedor C,Bufanda,Check,12,3,36,1,1,1,2
2021-05-03,02:53:33.803450,Pantalones,Tienda B,Femenino,1018,1,Proveedor B,Pantalón Chino,Dockers,35,3,105,1,3,2,0
2021-05-03,13:51:05.266316,Accesorios,Tienda C,No especificado,1060,1,Proveedor C,Gorra,New Era,10,3,30,1,1,3,2
2021-05-04,00:48:36.729182,Accesorios,Tienda A,No especificado,1082,1,Proveedor D,Cinturón,Grant,15,3,45,1,1,1,2
2021-05-04,11:46:08.192048,Accesorios,Tienda C,Masculino,1051,1,Proveedor A,Cinturón,Grant,15,3,45,1,1,3,1
2021-05-04,22:43:39.654913,Accesorios,Tienda A,Femenino,1004,1,Proveedor C,Gorra,New Era,10,3,30,1,1,1,0
2021-05-05,09:41:11.117779,Pantalones,Online,Femenino,1099,1,Proveedor A,Pantalón Chino,Dockers,35,3,105,1,3,0,0
2021-05-05,20:38:42.580645,Abrigos,Tienda C,Femenino,1065,1,Proveedor A,Sudadera con Capucha,Club Hoodie,35,3,105,1,0,3,0
2021-05-06,07:36:14.043510,Abrigos,Online,Masculino,1094,1,Proveedor D,Chaqueta Ligera,Ascender,45,3,135,1,0,0,1
2021-05-06,18:33:45.506376,Abrigos,Tienda A,Masculino,1077,1,Proveedor A,Chaqueta Ligera,Ascender,45,3,135,1,0,1,1
2021-05-07,05:31:16.969242,Abrigos,Tienda B,Femenino,1034,1,Proveedor D,Abrigo Largo,Langford Parka,100,3,300,1,0,2,0
2021-05-07,16:28:48.432108,Pantalones,Tienda B,Femenino,1074,1,Proveedor A,Pantalón Deportivo,Adidas,30,3,90,1,3,2,0
2021-05-08,03:26:19.894973,Zapatos,Online,Masculino,1078,1,Proveedor C,Botas de Invierno,Timberland,80,3,240,1,4,0,1
2021-05-08,14:23:51.357839,Zapatos,Tienda A,Femenino,1043,1,Proveedor D,Botas de Invierno,Timberland,80,3,240,1,4,1,0
2021-05-09,01:21:22.820705,Accesorios,Tienda A,Masculino,1063,1,Proveedor B,Gorra,New Era,10,3,30,1,1,1,1
2021-05-09,12:18:54.283570,Camisetas,Online,No especificado,1080,1,Proveedor D,Camiseta Básica,Ultra Cotton,15,3,45,1,2,0,2
2021-05-09,23:16:25.746436,Abrigos,Online,No especificado,1099,1,Proveedor B,Abrigo Largo,Canada Goose,100,3,300,1,0,0,2
2021-05-10,10:13:57.209302,Abrigos,Tienda B,No especificado,1070,1,Proveedor D,Chaqueta Ligera,Ascender,45,3,135,1,0,2,2
2021-05-10,21:11:28.672168,Abrigos,Online,Masculino,1045,1,Proveedor B,Sudadera con Capucha,Champion,35,3,105,1,0,0,1
2021-05-11,08:09:00.135033,Pantalones,Tienda C,Femenino,1029,1,Proveedor D,Pantalón Chino,Dockers,35,3,105,1,3,3,0
2021-05-11,19:06:31.597899,Camisetas,Tienda A,Femenino,1071,1,Proveedor B,Camiseta Deportiva,Dri-FIT,20,3,60,1,2,1,0
2021-05-12,06:04:03.060765,Zapatos,Tienda C,Femenino,1055,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,3,150,1,4,3,0
2021-05-12,17:01:34.523630,Abrigos,Tienda B,Masculino,1070,1,Proveedor C,Sudadera con Capucha,Champion,35,3,105,1,0,2,1
2021-05-13,03:59:05.986496,Accesorios,Online,No especificado,1079,1,Proveedor C,Cinturón,Grant,15,3,45,1,1,0,2
2021-05-13,14:56:37.449362,Accesorios,Tienda A,Femenino,1036,1,Proveedor D,Bufanda,Check,12,3,36,1,1,1,0
2021-05-14,01:54:08.912228,Pantalones,Tienda A,No especificado,1014,1,Proveedor C,Jeans Slim,Slim Fit,40,3,120,1,3,1,2
2021-05-14,12:51:40.375093,Camisetas,Tienda A,Femenino,1095,1,Proveedor A,Camiseta Casual,Uniqlo,25,3,75,1,2,1,0
2021-05-14,23:49:11.837959,Camisetas,Tienda B,Femenino,1078,1,Proveedor A,Camiseta Básica,Ultra Cotton,15,3,45,1,2,2,0
2021-05-15,10:46:43.300825,Pantalones,Tienda A,Masculino,1024,1,Proveedor A,Pantalón Deportivo,Adidas,30,3,90,1,3,1,1
2021-05-15,21:44:14.763690,Camisetas,Tienda A,Femenino,1052,1,Proveedor B,Camiseta Básica,Gildan,15,3,45,1,2,1,0
2021-05-16,08:41:46.226556,Abrigos,Tienda B,No especificado,1043,1,Proveedor C,Sudadera con Capucha,Champion,35,3,105,1,0,2,2
2021-05-16,19:39:17.689422,Accesorios,Online,Masculino,1077,1,Proveedor A,Bufanda,Check,12,3,36,1,1,0,1
2021-05-17,06:36:49.152288,Abrigos,Tienda A,No especificado,1068,1,Proveedor A,Abrigo Largo,Langford Parka,100,3,300,1,0,1,2
2021-05-17,17:34:20.615153,Pantalones,Tienda A,Femenino,1074,1,Proveedor C,Pantalón Deportivo,Adidas,30,3,90,1,3,1,0
2021-05-18,04:31:52.078019,Accesorios,Tienda A,Masculino,1012,1,Proveedor D,Cinturón,Grant,15,3,45,1,1,1,1
2021-05-18,15:29:23.540885,Accesorios,Online,Masculino,1069,1,Proveedor D,Cinturón,Grant,15,3,45,1,1,0,1
2021-05-19,02:26:55.003750,Accesorios,Tienda C,Femenino,1032,1,Proveedor D,Bufanda,Check,12,3,36,1,1,3,0
2021-05-19,13:24:26.466616,Zapatos,Tienda C,Masculino,1003,1,Proveedor D,Zapatos Formales,Park Avenue,70,3,210,1,4,3,1
2021-05-20,00:21:57.929482,Accesorios,Tienda C,No especificado,1054,1,Proveedor A,Cinturón,Grant,15,3,45,1,1,3,2
2021-05-20,11:19:29.392348,Pantalones,Online,Masculino,1021,1,Proveedor B,Pantalón Chino,Dockers,35,3,105,1,3,0,1
2021-05-20,22:17:00.855213,Abrigos,Tienda C,Masculino,1009,1,Proveedor B,Abrigo Largo,Langford Parka,100,3,300,1,0,3,1
2021-05-21,09:14:32.318079,Abrigos,Tienda B,Masculino,1057,1,Proveedor B,Chaqueta Ligera,Ascender,45,3,135,1,0,2,1
2021-05-21,20:12:03.780945,Zapatos,Online,Femenino,1010,1,Proveedor A,Zapatos Formales,Allen Edmonds,70,3,210,1,4,0,0
2021-05-22,07:09:35.243810,Accesorios,Online,No especificado,1058,1,Proveedor D,Bufanda,Check,12,3,36,1,1,0,2
2021-05-22,18:07:06.706676,Abrigos,Tienda B,Femenino,1074,1,Proveedor C,Chaqueta Ligera,Ascender,45,3,135,1,0,2,0
2021-05-23,05:04:38.169542,Accesorios,Tienda C,No especificado,1014,1,Proveedor A,Cinturón,Grant,15,3,45,1,1,3,2
2021-05-23,16:02:09.632408,Zapatos,Online,Femenino,1013,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,3,150,1,4,0,0
2021-05-24,02:59:41.095273,Zapatos,Tienda A,Masculino,1032,1,Proveedor B,Zapatillas Deportivas,Ultraboost,50,3,150,1,4,1,1
2021-05-24,13:57:12.558139,Accesorios,Online,Masculino,1075,1,Proveedor B,Gorra,New Era,10,3,30,1,1,0,1
2021-05-25,00:54:44.021005,Accesorios,Online,Femenino,1090,1,Proveedor D,Bufanda,Check,12,3,36,1,1,0,0
2021-05-25,11:52:15.483870,Pantalones,Tienda B,Masculino,1028,1,Proveedor B,Pantalón Chino,Dockers,35,3,105,1,3,2,1
2021-05-25,22:49:46.946736,Abrigos,Online,Femenino,1006,1,Proveedor D,Sudadera con Capucha,Club Hoodie,35,3,105,1,0,0,0
2021-05-26,09:47:18.409602,Accesorios,Online,Femenino,1087,1,Proveedor D,Cinturón,Grant,15,3,45,1,1,0,0
2021-05-26,20:44:49.872468,Camisetas,Tienda B,Femenino,1042,1,Proveedor C,Camiseta Deportiva,Dri-FIT,20,3,60,1,2,2,0
2021-05-27,07:42:21.335333,Accesorios,Tienda B,Femenino,1052,1,Proveedor A,Gorra,New Era,10,3,30,1,1,2,0
2021-05-27,18:39:52.798199,Camisetas,Online,No especificado,1098,1,Proveedor C,Camiseta Básica,Gildan,15,3,45,1,2,0,2
2021-05-28,05:37:24.261065,Pantalones,Online,Femenino,1033,1,Proveedor C,Pantalón Chino,Dockers,35,3,105,1,3,0,0
2021-05-28,16:34:55.723930,Zapatos,Tienda C,Femenino,1024,1,Proveedor C,Botas de Invierno,Timberland,80,3,240,1,4,3,0
2021-05-29,03:32:27.186796,Zapatos,Tienda B,Masculino,1023,1,Proveedor D,Zapatillas Deportivas,Ultraboost,50,3,150,1,4,2,1
2021-05-29,14:29:58.649662,Zapatos,Tienda A,No especificado,1011,1,Proveedor A,Zapatillas Deportivas,Ultraboost,50,3,150,1,4,1,2
2021-05-30,01:27:30.112528,Pantalones,Tienda C,Femenino,1058,1,Proveedor C,Pantalón Chino,Dockers,35,3,105,1,3,3,0
2021-05-30,12:25:01.575393,Pantalones,Tienda B,Femenino,1060,1,Proveedor D,Jeans Slim,Slim Fit,40,3,120,1,3,2,0
2021-05-30,23:22:33.038259,Accesorios,Tienda C,No especificado,1097,1,Proveedor B,Bufanda,Check,12,3,36,1,1,3,2
2021-05-31,10:20:04.501125,Camisetas,Online,Masculino,1048,1,Proveedor C,Camiseta Casual,Uniqlo,25,3,75,1,2,0,1
2021-05-31,21:17:35.963991,Accesorios,Tienda C,Masculino,1040,1,Proveedor A,Gorra,New Era,10,3,30,1,1,3,1
2021-06-01,08:15:07.426856,Pantalones,Tienda C,Masculino,1079,1,Proveedor C,Jeans Slim,Levis,40,3,120,1,3,3,1
2021-06-01,19:12:38.889722,Accesorios,Tienda A,Masculino,1087,1,Proveedor B,Gorra,New Era,10,3,30,1,1,1,1
2021-06-02,06:10:10.352588,Camisetas,Tienda C,Masculino,1053,1,Proveedor C,Camiseta Casual,Uniqlo,25,3,75,1,2,3,1
